0,0.0,0.0,-0.20588235294117646,-0.052941176470588235,-0.37058823529411766,-0.18529411764705883,-0.4823529411764706,-0.3088235294117647,-0.6058823529411764,-0.38529411764705884,-0.28823529411764703,-0.4823529411764706,-0.38235294117647056,-0.6735294117647059,-0.4323529411764706,-0.8,-0.4676470588235294,-0.9176470588235294,-0.15,-0.5205882352941177,-0.19705882352941176,-0.7382352941176471,-0.2235294117647059,-0.8764705882352941,-0.2411764705882353,-1.0,-0.011764705882352941,-0.5088235294117647,-0.014705882352941176,-0.7058823529411765,-0.011764705882352941,-0.8352941176470589,-0.011764705882352941,-0.9558823529411765,0.12941176470588237,-0.45294117647058824,0.17941176470588235,-0.6,0.21176470588235294,-0.7,0.23529411764705882,-0.8029411764705883
0,0.0,0.0,-0.2125748502994012,-0.05389221556886228,-0.38922155688622756,-0.19760479041916168,-0.5119760479041916,-0.3263473053892216,-0.6347305389221557,-0.39520958083832336,-0.2904191616766467,-0.4820359281437126,-0.38323353293413176,-0.6706586826347305,-0.4341317365269461,-0.7904191616766467,-0.46706586826347307,-0.9041916167664671,-0.15269461077844312,-0.5269461077844312,-0.19760479041916168,-0.7455089820359282,-0.23053892215568864,-0.8832335329341318,-0.25449101796407186,-1.0,-0.017964071856287425,-0.5209580838323353,-0.023952095808383235,-0.7215568862275449,-0.02694610778443114,-0.8502994011976048,-0.03293413173652695,-0.9610778443113772,0.11976047904191617,-0.47005988023952094,0.16467065868263472,-0.6167664670658682,0.18862275449101795,-0.7125748502994012,0.20658682634730538,-0.8083832335329342
0,0.0,0.0,-0.21621621621621623,-0.057057057057057055,-0.39039039039039036,-0.19519519519519518,-0.5135135135135135,-0.3213213213213213,-0.6366366366366366,-0.3813813813813814,-0.2972972972972973,-0.4774774774774775,-0.3933933933933934,-0.6636636636636637,-0.44144144144144143,-0.7867867867867868,-0.4744744744744745,-0.9009009009009009,-0.15915915915915915,-0.5225225225225225,-0.2072072072072072,-0.7417417417417418,-0.23723723723723725,-0.8798798798798799,-0.25825825825825827,-1.0,-0.024024024024024024,-0.5165165165165165,-0.03303303303303303,-0.7177177177177178,-0.036036036036036036,-0.8468468468468469,-0.03903903903903904,-0.9579579579579579,0.11411411411411411,-0.46846846846846846,0.15615615615615616,-0.6156156156156156,0.18018018018018017,-0.7117117117117117,0.1981981981981982,-0.8078078078078078
0,0.0,0.0,-0.21450151057401812,-0.05740181268882175,-0.39274924471299094,-0.1933534743202417,-0.5196374622356495,-0.3202416918429003,-0.6435045317220544,-0.3867069486404834,-0.29607250755287007,-0.4773413897280967,-0.39274924471299094,-0.6646525679758308,-0.44410876132930516,-0.7885196374622356,-0.4773413897280967,-0.9033232628398792,-0.15709969788519637,-0.5226586102719033,-0.2084592145015106,-0.7401812688821753,-0.23867069486404835,-0.8821752265861027,-0.2628398791540785,-1.0,-0.02416918429003021,-0.5166163141993958,-0.03323262839879154,-0.7190332326283988,-0.03927492447129909,-0.8489425981873112,-0.04229607250755287,-0.9607250755287009,0.1148036253776435,-0.46827794561933533,0.15709969788519637,-0.6163141993957704,0.18126888217522658,-0.7129909365558912,0.19939577039274925,-0.8096676737160121
0,0.0,0.0,-0.208955223880597,-0.050746268656716415,-0.3850746268656716,-0.18208955223880596,-0.5164179104477612,-0.3044776119402985,-0.6447761194029851,-0.3641791044776119,-0.28955223880597014,-0.4746268656716418,-0.3850746268656716,-0.6656716417910448,-0.43283582089552236,-0.7880597014925373,-0.46567164179104475,-0.8985074626865671,-0.15522388059701492,-0.5194029850746269,-0.20298507462686566,-0.7373134328358208,-0.2298507462686567,-0.8805970149253731,-0.2507462686567164,-1.0,-0.020895522388059702,-0.5104477611940299,-0.03283582089552239,-0.7164179104477612,-0.03582089552238806,-0.844776119402985,-0.03880597014925373,-0.9582089552238806,0.11641791044776119,-0.4626865671641791,0.1582089552238806,-0.608955223880597,0.18208955223880596,-0.7044776119402985,0.19701492537313434,-0.8029850746268656
0,0.0,0.0,-0.2113095238095238,-0.050595238095238096,-0.39285714285714285,-0.19047619047619047,-0.5238095238095238,-0.3125,-0.6488095238095238,-0.375,-0.2916666666666667,-0.47619047619047616,-0.39285714285714285,-0.6577380952380952,-0.44047619047619047,-0.7767857142857143,-0.47023809523809523,-0.8898809523809523,-0.15773809523809523,-0.5238095238095238,-0.20833333333333334,-0.7380952380952381,-0.23214285714285715,-0.8779761904761905,-0.25,-1.0,-0.026785714285714284,-0.5148809523809523,-0.041666666666666664,-0.7172619047619048,-0.041666666666666664,-0.8452380952380952,-0.044642857142857144,-0.9613095238095238,0.11011904761904762,-0.46726190476190477,0.15178571428571427,-0.6101190476190477,0.17559523809523808,-0.7113095238095238,0.19345238095238096,-0.8095238095238095
0,0.0,0.0,-0.20943952802359883,-0.05014749262536873,-0.3864306784660767,-0.17994100294985252,-0.5191740412979351,-0.2949852507374631,-0.6430678466076696,-0.35103244837758113,-0.27728613569321536,-0.4778761061946903,-0.37168141592920356,-0.6578171091445427,-0.41887905604719766,-0.7728613569321534,-0.45132743362831856,-0.8761061946902655,-0.14454277286135694,-0.5191740412979351,-0.19174041297935104,-0.7374631268436578,-0.2182890855457227,-0.8761061946902655,-0.2359882005899705,-1.0,-0.017699115044247787,-0.5103244837758112,-0.02359882005899705,-0.7109144542772862,-0.02654867256637168,-0.8377581120943953,-0.029498525073746312,-0.9528023598820059,0.11504424778761062,-0.45722713864306785,0.15634218289085547,-0.6047197640117994,0.17994100294985252,-0.7020648967551623,0.1976401179941003,-0.7964601769911505
0,0.0,0.0,-0.20821114369501467,-0.05571847507331378,-0.39002932551319647,-0.187683284457478,-0.5249266862170088,-0.30498533724340177,-0.6451612903225806,-0.36363636363636365,-0.2785923753665689,-0.4809384164222874,-0.375366568914956,-0.656891495601173,-0.4222873900293255,-0.7771260997067448,-0.45161290322580644,-0.8826979472140762,-0.1466275659824047,-0.5219941348973607,-0.1935483870967742,-0.7360703812316716,-0.21994134897360704,-0.8768328445747801,-0.2375366568914956,-1.0,-0.017595307917888565,-0.5131964809384164,-0.026392961876832845,-0.7126099706744868,-0.026392961876832845,-0.841642228739003,-0.02932551319648094,-0.9589442815249267,0.11143695014662756,-0.4633431085043988,0.15249266862170088,-0.6070381231671554,0.17888563049853373,-0.7038123167155426,0.19648093841642228,-0.8005865102639296
0,0.0,0.0,-0.20175438596491227,-0.05263157894736842,-0.3830409356725146,-0.18128654970760233,-0.5233918128654971,-0.29239766081871343,-0.6549707602339181,-0.34210526315789475,-0.27485380116959063,-0.47953216374269003,-0.37719298245614036,-0.6549707602339181,-0.4269005847953216,-0.7719298245614035,-0.4590643274853801,-0.8771929824561403,-0.14327485380116958,-0.5233918128654971,-0.195906432748538,-0.7397660818713451,-0.2222222222222222,-0.8771929824561403,-0.23684210526315788,-1.0,-0.017543859649122806,-0.5116959064327485,-0.023391812865497075,-0.7134502923976608,-0.02046783625730994,-0.8421052631578947,-0.017543859649122806,-0.9590643274853801,0.11403508771929824,-0.4590643274853801,0.15204678362573099,-0.6023391812865497,0.1783625730994152,-0.6988304093567251,0.19883040935672514,-0.7982456140350878
0,0.0,0.0,-0.19533527696793002,-0.052478134110787174,-0.3760932944606414,-0.18075801749271136,-0.521865889212828,-0.2857142857142857,-0.6559766763848397,-0.3294460641399417,-0.26822157434402333,-0.4839650145772595,-0.37026239067055394,-0.6530612244897959,-0.4198250728862974,-0.7696793002915452,-0.45481049562682213,-0.8717201166180758,-0.13994169096209913,-0.5276967930029155,-0.19533527696793002,-0.7376093294460642,-0.22740524781341107,-0.8775510204081632,-0.2478134110787172,-1.0,-0.011661807580174927,-0.5131195335276968,-0.02040816326530612,-0.7113702623906706,-0.01749271137026239,-0.8425655976676385,-0.01749271137026239,-0.9591836734693877,0.119533527696793,-0.4577259475218659,0.15743440233236153,-0.6034985422740525,0.1836734693877551,-0.7026239067055393,0.20408163265306123,-0.8046647230320699
